DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/15/2016,12:24,MANHATTAN,10013,40.7170768,-74.006248,"(40.717077, -74.006248)",CHURCH STREET,WORTH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405489,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,12:55,MANHATTAN,10004,40.7051478,-74.0099834,"(40.705148, -74.009983)",BEAVER STREET,SOUTH WILLIAM STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405490,PASSENGER VEHICLE,OTHER,,,
04/15/2016,13:58,MANHATTAN,10004,40.7035993,-74.0143905,"(40.703599, -74.01439)",STATE STREET,BRIDGE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405491,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,19:30,MANHATTAN,10013,40.7219679,-74.0082326,"(40.721968, -74.008233)",HUDSON STREET,LAIGHT STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3405492,PASSENGER VEHICLE,,,,
04/15/2016,19:40,MANHATTAN,10013,40.7191548,-74.0020923,"(40.719155, -74.002092)",BROADWAY,LISPENARD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405493,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,21:25,MANHATTAN,10007,40.7144796,-74.013556,"(40.71448, -74.013556)",WEST STREET,BARCLAY STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3405494,PASSENGER VEHICLE,,,,
04/16/2016,23:30,MANHATTAN,10013,40.7162809,-74.0045344,"(40.716281, -74.004534)",BROADWAY,WORTH STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3405495,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,12:15,MANHATTAN,10013,40.7213532,-74.0046358,"(40.721353, -74.004636)",CANAL STREET,WEST BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405496,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,11:40,MANHATTAN,10006,40.7096875,-74.0116722,"(40.709688, -74.011672)",LIBERTY STREET,TRINITY PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3405497,PASSENGER VEHICLE,,,,
04/15/2016,16:03,MANHATTAN,10013,40.7225499,-74.006299,"(40.72255, -74.006299)",CANAL STREET,VARICK STREET,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3405498,PASSENGER VEHICLE,,,,
04/15/2016,16:30,MANHATTAN,10038,40.7078571,-74.0068386,"(40.707857, -74.006839)",GOLD STREET,PLATT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405499,VAN,,,,
04/15/2016,18:09,MANHATTAN,10013,40.7225499,-74.006299,"(40.72255, -74.006299)",VARICK STREET,CANAL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405500,PASSENGER VEHICLE,VAN,,,
04/15/2016,20:00,,,,,,HUDSON STREET,CANAL STREET,,0,0,0,0,0,0,0,0,,,,,,3405501,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,22:16,MANHATTAN,10038,40.7108271,-74.0033798,"(40.710827, -74.00338)",FRANKFORT STREET,GOLD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3405502,PASSENGER VEHICLE,,,,
04/15/2016,23:11,MANHATTAN,10012,40.7238291,-74.002529,"(40.723829, -74.002529)",,,381 WEST BROADWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405503,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,19:50,MANHATTAN,10013,40.7203761,-74.0032612,"(40.720376, -74.003261)",GREENE STREET,CANAL STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3405504,PASSENGER VEHICLE,OTHER,,,
04/17/2016,13:00,MANHATTAN,10012,40.7242353,-73.9977848,"(40.724235, -73.997785)",BROADWAY,PRINCE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405505,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/11/2016,12:57,MANHATTAN,10048,40.7136919,-74.0137542,"(40.713692, -74.013754)",WEST STREET,VESEY STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405506,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2016,23:35,,,,,,WEST STREET,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3405507,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/16/2016,2:30,MANHATTAN,10012,40.7242353,-73.9977848,"(40.724235, -73.997785)",BROADWAY,PRINCE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405508,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,13:10,MANHATTAN,10013,40.7266011,-74.0074323,"(40.726601, -74.007432)",VANDAM STREET,HUDSON STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3405509,PASSENGER VEHICLE,,,,
04/16/2016,14:05,MANHATTAN,10007,40.7127234,-74.0096671,"(40.712723, -74.009667)",BARCLAY STREET,CHURCH STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3405510,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,1:30,MANHATTAN,10038,40.7073165,-74.0042705,"(40.707317, -74.00427)",,,200 WATER STREET,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405511,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,17:11,MANHATTAN,10013,40.7206092,-74.0084706,"(40.720609, -74.008471)",HUDSON STREET,ERICSSON PLACE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405512,MOTORCYCLE,PASSENGER VEHICLE,,,
04/16/2016,14:50,MANHATTAN,10013,40.7162809,-74.0045344,"(40.716281, -74.004534)",WORTH STREET,BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3405513,PASSENGER VEHICLE,OTHER,,,
04/16/2016,20:43,MANHATTAN,10013,40.7229288,-74.0021718,"(40.722929, -74.002172)",BROOME STREET,WOOSTER STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3405514,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/13/2016,17:25,MANHATTAN,10005,40.7067235,-74.0067808,"(40.706724, -74.006781)",MAIDEN LANE,PEARL STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3405515,PASSENGER VEHICLE,,,,
04/16/2016,2:20,MANHATTAN,10012,40.7261182,-74.0015983,"(40.726118, -74.001598)",THOMPSON STREET,PRINCE STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Oversized Vehicle,,,,3405516,PASSENGER VEHICLE,,,,
04/18/2016,16:20,MANHATTAN,10006,40.7098381,-74.0148211,"(40.709838, -74.014821)",WEST STREET,ALBANY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405517,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,16:44,MANHATTAN,10013,40.7180674,-74.010191,"(40.718067, -74.010191)",,,20 JAY STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3405518,PASSENGER VEHICLE,MOTORCYCLE,,,
04/18/2016,17:40,MANHATTAN,10013,40.7261428,-74.0056932,"(40.726143, -74.005693)",,,150 VARICK STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,3405519,PASSENGER VEHICLE,,,,
04/18/2016,19:25,MANHATTAN,10014,40.7272708,-74.0068082,"(40.727271, -74.006808)",,,74 CHARLTON STREET,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405521,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,23:43,MANHATTAN,10014,40.7261753,-74.0109643,"(40.726175, -74.010964)",WEST STREET,SPRING STREET,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3405522,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,8:20,MANHATTAN,10280,40.7103429,-74.0162893,"(40.710343, -74.016289)",,,311 SOUTH END AVENUE,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405523,PASSENGER VEHICLE,,,,
04/16/2016,21:00,,,,,,NORTH END AVENUE,MURRAY STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3405524,PASSENGER VEHICLE,,,,
04/16/2016,14:45,MANHATTAN,10013,40.7233076,-74.00298,"(40.723308, -74.00298)",WEST BROADWAY,BROOME STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405525,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,21:33,MANHATTAN,10013,40.7203179,-74.0121683,"(40.720318, -74.012168)",WEST STREET,NORTH MOORE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405526,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,9:40,MANHATTAN,10013,40.7233076,-74.00298,"(40.723308, -74.00298)",WATTS STREET,WEST BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405527,PASSENGER VEHICLE,VAN,,,
04/18/2016,11:29,MANHATTAN,10014,40.727471,-74.0088467,"(40.727471, -74.008847)",CHARLTON STREET,GREENWICH STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Oversized Vehicle,,,,3405528,PASSENGER VEHICLE,,,,
04/18/2016,12:00,MANHATTAN,10013,40.7193963,-74.0018831,"(40.719396, -74.001883)",CANAL STREET,BROADWAY,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405529,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,12:59,MANHATTAN,10005,40.7079778,-74.0080037,"(40.707978, -74.008004)",MAIDEN LANE,WILLIAM STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405530,PASSENGER VEHICLE,,,,
04/19/2016,7:05,MANHATTAN,10013,40.7213532,-74.0046358,"(40.721353, -74.004636)",CANAL STREET,WEST BROADWAY,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3405531,MOTORCYCLE,PASSENGER VEHICLE,,,
04/18/2016,13:33,MANHATTAN,10007,40.7163024,-74.0109663,"(40.716302, -74.010966)",CHAMBERS STREET,GREENWICH STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3405532,PASSENGER VEHICLE,,,,
04/19/2016,12:00,MANHATTAN,10013,40.7213532,-74.0046358,"(40.721353, -74.004636)",CANAL STREET,WEST BROADWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3405533,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,15:42,MANHATTAN,10004,40.7067007,-74.0160467,"(40.706701, -74.016047)",WEST STREET,MORRIS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405534,PASSENGER VEHICLE,,,,
04/18/2016,9:05,MANHATTAN,10007,40.7144796,-74.013556,"(40.71448, -74.013556)",WEST STREET,BARCLAY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405535,PASSENGER VEHICLE,,,,
04/19/2016,23:30,MANHATTAN,10013,40.7235847,-74.0045169,"(40.723585, -74.004517)",,,32 WATTS STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405536,PASSENGER VEHICLE,,,,
04/19/2016,13:45,MANHATTAN,10012,40.7269334,-73.999917,"(40.726933, -73.999917)",WEST BROADWAY,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,,,,,,3405537,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2016,14:00,MANHATTAN,10007,40.7120838,-74.0101215,"(40.712084, -74.010121)",CHURCH STREET,VESEY STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3405538,PASSENGER VEHICLE,,,,
04/18/2016,14:02,MANHATTAN,10007,40.7171751,-74.0128675,"(40.717175, -74.012867)",WEST STREET,CHAMBERS STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405539,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2016,14:20,MANHATTAN,10004,40.7050021,-74.0126307,"(40.705002, -74.012631)",BEAVER STREET,NEW STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3405540,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,9:50,,,,,,,6 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405541,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,16:40,MANHATTAN,10013,40.7203179,-74.0121683,"(40.720318, -74.012168)",WEST STREET,NORTH MOORE STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3405542,OTHER,,,,
04/20/2016,14:04,MANHATTAN,10007,40.7119934,-74.0081015,"(40.711993, -74.008101)",BROADWAY,BARCLAY STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405543,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,15:55,MANHATTAN,10006,40.7109059,-74.014457,"(40.710906, -74.014457)",WEST STREET,LIBERTY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405544,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,18:10,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405545,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2016,15:15,MANHATTAN,10005,40.7056229,-74.0067663,"(40.705623, -74.006766)",PINE STREET,WATER STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3405546,PASSENGER VEHICLE,,,,
04/19/2016,18:30,MANHATTAN,10004,40.7029601,-74.0115051,"(40.70296, -74.011505)",BROAD STREET,WATER STREET,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3405547,PASSENGER VEHICLE,BICYCLE,,,
04/19/2016,21:50,MANHATTAN,10013,40.7223244,-74.0117465,"(40.722324, -74.011746)",WEST STREET,LAIGHT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405548,PASSENGER VEHICLE,,,,
04/20/2016,0:30,,,,,,AVENUE OF THE AMERICAS,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405549,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,13:00,MANHATTAN,10038,40.7108271,-74.0033798,"(40.710827, -74.00338)",GOLD STREET,FRANKFORT STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405550,PASSENGER VEHICLE,OTHER,,,
04/20/2016,23:40,,,,,,CANAL STREET,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405551,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,15:28,MANHATTAN,10007,40.7119934,-74.0081015,"(40.711993, -74.008101)",BARCLAY STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3405553,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/21/2016,2:30,MANHATTAN,10014,40.7286048,-74.0053146,"(40.728605, -74.005315)",VARICK STREET,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Illness,Illness,,,,3405554,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,9:55,MANHATTAN,10007,40.7119934,-74.0081015,"(40.711993, -74.008101)",BROADWAY,BARCLAY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405555,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,2:00,MANHATTAN,10014,40.7271556,-74.0055454,"(40.727156, -74.005545)",VARICK STREET,CHARLTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405556,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,15:10,MANHATTAN,10013,40.7249104,-74.0046468,"(40.72491, -74.004647)",DOMINICK STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405557,VAN,PASSENGER VEHICLE,,,
04/21/2016,6:45,MANHATTAN,10007,40.7122075,-74.0085416,"(40.712208, -74.008542)",,,9 BARCLAY STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3405558,PASSENGER VEHICLE,,,,
04/21/2016,16:35,MANHATTAN,10007,40.7149276,-74.0079396,"(40.714928, -74.00794)",CHAMBERS STREET,CHURCH STREET,,0,0,0,0,0,0,0,0,,,,,,3405559,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,2:58,MANHATTAN,10013,40.7242759,-74.0113536,"(40.724276, -74.011354)",WEST STREET,WATTS STREET,,2,0,0,0,0,0,2,0,Failure to Keep Right,,,,,3405560,PASSENGER VEHICLE,,,,
04/21/2016,22:49,MANHATTAN,10013,40.7180266,-74.0030447,"(40.718027, -74.003045)",BROADWAY,WHITE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405561,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,21:28,MANHATTAN,10013,40.7247015,-74.0093189,"(40.724702, -74.009319)",CANAL STREET,GREENWICH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405562,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,9:46,MANHATTAN,10007,40.7152372,-74.0133794,"(40.715237, -74.013379)",WEST STREET,MURRAY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405563,,,,,
04/22/2016,7:24,MANHATTAN,10005,40.7051837,-74.0073938,"(40.705184, -74.007394)",WALL STREET,WATER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405564,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,22:10,MANHATTAN,10013,40.7221822,-74.0006566,"(40.722182, -74.000657)",BROOME STREET,MERCER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405565,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,18:41,,,,,,CANAL STREET,HUDSON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405566,PASSENGER VEHICLE,,,,
04/22/2016,23:00,MANHATTAN,10013,40.723977,-74.0083014,"(40.723977, -74.008301)",CANAL STREET,WATTS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405567,PASSENGER VEHICLE,,,,
04/22/2016,18:35,MANHATTAN,10013,40.7182651,-74.0088815,"(40.718265, -74.008881)",HUDSON STREET,WORTH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405568,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,2:40,MANHATTAN,10013,40.7256734,-74.0057798,"(40.725673, -74.00578)",VARICK STREET,SPRING STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405569,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,14:09,MANHATTAN,10005,40.7051837,-74.0073938,"(40.705184, -74.007394)",WATER STREET,WALL STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3405570,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,22:27,MANHATTAN,10013,40.7219679,-74.0082326,"(40.721968, -74.008233)",HUDSON STREET,LAIGHT STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3405571,PASSENGER VEHICLE,,,,
04/22/2016,11:33,MANHATTAN,10013,40.7233076,-74.00298,"(40.723308, -74.00298)",WEST BROADWAY,BROOME STREET,,0,0,0,0,0,0,0,0,,,,,,3405572,VAN,,,,
04/22/2016,20:09,,,,,,CANAL STREET,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405573,PASSENGER VEHICLE,,,,
04/23/2016,18:41,MANHATTAN,10004,40.7050021,-74.0126307,"(40.705002, -74.012631)",NEW STREET,BEAVER STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3405574,PASSENGER VEHICLE,,,,
04/22/2016,16:45,MANHATTAN,10005,40.7051837,-74.0073938,"(40.705184, -74.007394)",WATER STREET,WALL STREET,,0,0,0,0,0,0,0,0,,,,,,3405575,OTHER,,,,
04/24/2016,12:20,MANHATTAN,10006,40.709915,-74.014785,"(40.709915, -74.014785)",,,87 WEST STREET,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405576,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,20:15,MANHATTAN,10013,40.7204364,-74.0066956,"(40.720436, -74.006696)",BEACH STREET,VARICK STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3405577,PASSENGER VEHICLE,,,,
04/23/2016,11:45,MANHATTAN,10038,40.7072067,-74.0059513,"(40.707207, -74.005951)",PLATT STREET,PEARL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405578,PASSENGER VEHICLE,,,,
04/23/2016,15:56,MANHATTAN,10007,40.7152372,-74.0133794,"(40.715237, -74.013379)",WEST STREET,MURRAY STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3405579,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,8:38,,,,,,AVENUE OF THE AMERICAS,SPRING STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3405580,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,14:24,MANHATTAN,10012,40.7246333,-73.9985857,"(40.724633, -73.998586)",MERCER STREET,PRINCE STREET,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Electronic Device,,,,3405581,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,14:18,MANHATTAN,10013,40.722201,-74.0105596,"(40.722201, -74.01056)",LAIGHT STREET,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405582,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,20:58,MANHATTAN,10013,40.7205573,-74.0035102,"(40.720557, -74.00351)",CANAL STREET,CHURCH STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3405583,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,22:18,MANHATTAN,10013,40.7236259,-74.0047875,"(40.723626, -74.004787)",WATTS STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405584,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,16:51,MANHATTAN,10013,40.7244026,-74.0060394,"(40.724403, -74.006039)",VARICK STREET,BROOME STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405585,PASSENGER VEHICLE,,,,
04/25/2016,18:07,MANHATTAN,10004,40.7058694,-74.0132549,"(40.705869, -74.013255)",MORRIS STREET,BROADWAY,,0,0,0,0,0,0,0,0,,,,,,3405586,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/25/2016,16:20,MANHATTAN,10014,40.7273942,-74.0081142,"(40.727394, -74.008114)",,,100 CHARLTON STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405587,MOTORCYCLE,PASSENGER VEHICLE,,,
04/23/2016,17:10,MANHATTAN,10013,40.7236808,-74.0036366,"(40.723681, -74.003637)",BROOME STREET,THOMPSON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405588,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,20:49,MANHATTAN,10014,40.7276662,-74.0031714,"(40.727666, -74.003171)",AVENUE OF THE AMERICAS,KING STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405589,PASSENGER VEHICLE,,,,
04/23/2016,18:12,MANHATTAN,10013,40.7256734,-74.0057798,"(40.725673, -74.00578)",VARICK STREET,SPRING STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405590,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,12:00,,,40.7024547,-74.0089269,"(40.702455, -74.008927)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405591,PASSENGER VEHICLE,,,,
04/25/2016,8:55,MANHATTAN,10013,40.720115,-74.0101841,"(40.720115, -74.010184)",NORTH MOORE STREET,GREENWICH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405592,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/25/2016,17:00,MANHATTAN,10014,40.7278775,-74.0054264,"(40.727878, -74.005426)",VARICK STREET,KING STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3405593,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,13:00,MANHATTAN,10013,40.7264365,-74.0056572,"(40.726437, -74.005657)",VARICK STREET,VANDAM STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3405594,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,15:40,MANHATTAN,10013,40.7225555,-74.0014034,"(40.722556, -74.001403)",BROOME STREET,GREENE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405595,PASSENGER VEHICLE,,,,
04/24/2016,19:34,MANHATTAN,10013,40.7208537,-74.0039287,"(40.720854, -74.003929)",CANAL STREET,WOOSTER STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,Turning Improperly,,,3405596,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/24/2016,18:08,MANHATTAN,10013,40.7233076,-74.00298,"(40.723308, -74.00298)",WATTS STREET,WEST BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3405597,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
